"","X","startTime","duration","app","title","url","endTime","date","category"
"20692",20692,2022-12-28 18:11:00,4.313,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:11:00,2022-12-28,"studies"
"20693",20693,2022-12-28 18:11:00,0.911,"Eclipse","",NA,2022-12-28 18:11:00,2022-12-28,"studies"
"20694",20694,2022-12-28 18:09:00,90.6,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:11:00,2022-12-28,"studies"
"20695",20695,2022-12-28 18:09:00,6.916,"Google Chrome","",NA,2022-12-28 18:09:00,2022-12-28,"studies"
"20696",20696,2022-12-28 18:09:00,19.283,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:09:00,2022-12-28,"studies"
"20697",20697,2022-12-28 18:09:00,7.853,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:09:00,2022-12-28,"studies"
"20698",20698,2022-12-28 18:08:00,12.254,"Eclipse","",NA,2022-12-28 18:09:00,2022-12-28,"studies"
"20699",20699,2022-12-28 18:08:00,4.442,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:08:00,2022-12-28,"studies"
"20700",20700,2022-12-28 18:08:00,0.245,"Eclipse","",NA,2022-12-28 18:08:00,2022-12-28,"studies"
"20701",20701,2022-12-28 18:08:00,11.055,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:08:00,2022-12-28,"studies"
"20702",20702,2022-12-28 18:06:00,102.698,"Google Chrome","",NA,2022-12-28 18:08:00,2022-12-28,"studies"
"20703",20703,2022-12-28 18:06:00,15.626,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:06:00,2022-12-28,"studies"
"20704",20704,2022-12-28 18:06:00,0.194,"Eclipse","",NA,2022-12-28 18:06:00,2022-12-28,"studies"
"20705",20705,2022-12-28 18:06:00,2.806,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:06:00,2022-12-28,"studies"
"20706",20706,2022-12-28 18:06:00,0.277,"Eclipse","",NA,2022-12-28 18:06:00,2022-12-28,"studies"
"20707",20707,2022-12-28 18:06:00,4.392,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:06:00,2022-12-28,"studies"
"20708",20708,2022-12-28 18:06:00,0.209,"Eclipse","",NA,2022-12-28 18:06:00,2022-12-28,"studies"
"20709",20709,2022-12-28 18:06:00,8.857,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:06:00,2022-12-28,"studies"
"20710",20710,2022-12-28 18:05:00,33.05,"Google Chrome","",NA,2022-12-28 18:06:00,2022-12-28,"studies"
"20711",20711,2022-12-28 18:05:00,10.908,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:05:00,2022-12-28,"studies"
"20712",20712,2022-12-28 18:05:00,0.036,"Eclipse","",NA,2022-12-28 18:05:00,2022-12-28,"studies"
"20713",20713,2022-12-28 18:05:00,4.731,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:05:00,2022-12-28,"studies"
"20714",20714,2022-12-28 18:05:00,4.299,"Eclipse","Organize Imports",NA,2022-12-28 18:05:00,2022-12-28,"studies"
"20715",20715,2022-12-28 18:05:00,11.168,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:05:00,2022-12-28,"studies"
"20716",20716,2022-12-28 18:05:00,10.456,"Google Chrome","",NA,2022-12-28 18:05:00,2022-12-28,"studies"
"20717",20717,2022-12-28 18:05:00,4.383,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:05:00,2022-12-28,"studies"
"20718",20718,2022-12-28 18:05:00,5.125,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:05:00,2022-12-28,"studies"
"20719",20719,2022-12-28 18:04:00,4.452,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:05:00,2022-12-28,"studies"
"20720",20720,2022-12-28 18:04:00,12.648,"Google Chrome","",NA,2022-12-28 18:04:00,2022-12-28,"studies"
"20721",20721,2022-12-28 18:04:00,19.124,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:04:00,2022-12-28,"studies"
"20722",20722,2022-12-28 18:04:00,7.164,"Google Chrome","",NA,2022-12-28 18:04:00,2022-12-28,"studies"
"20723",20723,2022-12-28 18:03:00,18.935,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:04:00,2022-12-28,"studies"
"20724",20724,2022-12-28 18:03:00,0.265,"Eclipse","",NA,2022-12-28 18:03:00,2022-12-28,"studies"
"20725",20725,2022-12-28 18:03:00,5.555,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:03:00,2022-12-28,"studies"
"20726",20726,2022-12-28 18:03:00,0.186,"Eclipse","",NA,2022-12-28 18:03:00,2022-12-28,"studies"
"20727",20727,2022-12-28 18:03:00,17.097,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:03:00,2022-12-28,"studies"
"20728",20728,2022-12-28 18:03:00,10.429,"Google Chrome","",NA,2022-12-28 18:03:00,2022-12-28,"studies"
"20729",20729,2022-12-28 18:03:00,13.971,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:03:00,2022-12-28,"studies"
"20730",20730,2022-12-28 18:02:00,20.774,"Google Chrome","",NA,2022-12-28 18:03:00,2022-12-28,"studies"
"20731",20731,2022-12-28 18:02:00,16.897,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:02:00,2022-12-28,"studies"
"20732",20732,2022-12-28 18:02:00,25.778,"Google Chrome","",NA,2022-12-28 18:02:00,2022-12-28,"studies"
"20733",20733,2022-12-28 18:02:00,2.526,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:02:00,2022-12-28,"studies"
"20734",20734,2022-12-28 18:01:00,6.89,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apiget.java - Eclipse IDE",NA,2022-12-28 18:02:00,2022-12-28,"studies"
"20735",20735,2022-12-28 18:01:00,14.455,"Google Chrome","",NA,2022-12-28 18:01:00,2022-12-28,"studies"
"20736",20736,2022-12-28 18:01:00,0.595,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apiget.java - Eclipse IDE",NA,2022-12-28 18:01:00,2022-12-28,"studies"
"20737",20737,2022-12-28 18:01:00,1.101,"Eclipse","Delete",NA,2022-12-28 18:01:00,2022-12-28,"studies"
"20738",20738,2022-12-28 18:01:00,3.802,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apiget.java - Eclipse IDE",NA,2022-12-28 18:01:00,2022-12-28,"studies"
"20739",20739,2022-12-28 18:01:00,4.057,"Eclipse","Delete",NA,2022-12-28 18:01:00,2022-12-28,"studies"
"20740",20740,2022-12-28 18:01:00,10.183,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apigett.java - Eclipse IDE",NA,2022-12-28 18:01:00,2022-12-28,"studies"
"20741",20741,2022-12-28 18:01:00,2.001,"Eclipse","Delete",NA,2022-12-28 18:01:00,2022-12-28,"studies"
"20742",20742,2022-12-28 18:01:00,4.276,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apigett.java - Eclipse IDE",NA,2022-12-28 18:01:00,2022-12-28,"studies"
"20743",20743,2022-12-28 18:00:00,22.504,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apiget.java - Eclipse IDE",NA,2022-12-28 18:01:00,2022-12-28,"studies"
"20744",20744,2022-12-28 18:00:00,23.692,"Eclipse","eclipse-workspace - projektzjaviska1/pom.xml - Eclipse IDE",NA,2022-12-28 18:00:00,2022-12-28,"studies"
"20745",20745,2022-12-28 18:00:00,21.036,"Google Chrome","",NA,2022-12-28 18:00:00,2022-12-28,"studies"
"20746",20746,2022-12-28 18:00:00,5.998,"Eclipse","eclipse-workspace - projektzjaviska1/pom.xml - Eclipse IDE",NA,2022-12-28 18:00:00,2022-12-28,"studies"
"20747",20747,2022-12-28 17:59:00,25.863,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/gettapi.java - Eclipse IDE",NA,2022-12-28 18:00:00,2022-12-28,"studies"
"20748",20748,2022-12-28 17:59:00,3.381,"Eclipse","New Java Class",NA,2022-12-28 17:59:00,2022-12-28,"studies"
"20749",20749,2022-12-28 17:59:00,23.421,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apigett.java - Eclipse IDE",NA,2022-12-28 17:59:00,2022-12-28,"studies"
"20750",20750,2022-12-28 17:59:00,0.285,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apiget.java - Eclipse IDE",NA,2022-12-28 17:59:00,2022-12-28,"studies"
"20751",20751,2022-12-28 17:59:00,6.537,"Eclipse","New Java Class",NA,2022-12-28 17:59:00,2022-12-28,"studies"
"20752",20752,2022-12-28 17:58:00,34.451,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apiget.java - Eclipse IDE",NA,2022-12-28 17:59:00,2022-12-28,"studies"
"20753",20753,2022-12-28 17:58:00,3.85,"Google Chrome","",NA,2022-12-28 17:58:00,2022-12-28,"studies"
"20754",20754,2022-12-28 17:58:00,14.843,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apiget.java - Eclipse IDE",NA,2022-12-28 17:58:00,2022-12-28,"studies"
"20755",20755,2022-12-28 17:58:00,0,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apiget.java - Eclipse IDE",NA,2022-12-28 17:58:00,2022-12-28,"studies"
"20756",20756,2022-12-28 17:58:00,0,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apiget.java - Eclipse IDE",NA,2022-12-28 17:58:00,2022-12-28,"studies"
"20757",20757,2022-12-28 17:58:00,4.978,"Eclipse","New Java Class",NA,2022-12-28 17:58:00,2022-12-28,"studies"
"20758",20758,2022-12-28 17:57:00,8.669,"Eclipse","eclipse-workspace - projektzjaviska1/pom.xml - Eclipse IDE",NA,2022-12-28 17:58:00,2022-12-28,"studies"
"20759",20759,2022-12-28 17:57:00,5.875,"Google Chrome","",NA,2022-12-28 17:57:00,2022-12-28,"studies"
"20760",20760,2022-12-28 17:57:00,3.785,"IntelliJ IDEA","Welcome to IntelliJ IDEA",NA,2022-12-28 17:57:00,2022-12-28,"other"
"20761",20761,2022-12-28 17:57:00,0.313,"IntelliJ IDEA","",NA,2022-12-28 17:57:00,2022-12-28,"other"
"20762",20762,2022-12-28 17:57:00,2.096,"IntelliJ IDEA","projektjavamovies – testytesciki.java",NA,2022-12-28 17:57:00,2022-12-28,"other"
"20763",20763,2022-12-28 17:57:00,38.438,"Google Chrome","",NA,2022-12-28 17:57:00,2022-12-28,"studies"
"20764",20764,2022-12-28 17:56:00,24.03,"Eclipse","eclipse-workspace - projektzjaviska1/pom.xml - Eclipse IDE",NA,2022-12-28 17:57:00,2022-12-28,"studies"
"20765",20765,2022-12-28 17:56:00,6.962,"Google Chrome","",NA,2022-12-28 17:56:00,2022-12-28,"studies"
"20766",20766,2022-12-28 17:56:00,16.55,"Eclipse","eclipse-workspace - projektzjaviska1/pom.xml - Eclipse IDE",NA,2022-12-28 17:56:00,2022-12-28,"studies"
"20767",20767,2022-12-28 17:56:00,2.448,"Discord","@Zuza - Discord",NA,2022-12-28 17:56:00,2022-12-28,"other"
"20768",20768,2022-12-28 17:54:00,131.202,"Google Chrome","",NA,2022-12-28 17:56:00,2022-12-28,"studies"
"20769",20769,2022-12-28 17:53:00,6.451,"Discord","@Zuza - Discord",NA,2022-12-28 17:54:00,2022-12-28,"other"
"20770",20770,2022-12-28 17:53:00,19.651,"Google Chrome","",NA,2022-12-28 17:54:00,2022-12-28,"studies"
"20771",20771,2022-12-28 17:53:00,0.168,"Messenger","Messenger",NA,2022-12-28 17:53:00,2022-12-28,"free time"
"20772",20772,2022-12-28 17:53:00,0.771,"Google Chrome","",NA,2022-12-28 17:53:00,2022-12-28,"studies"
"20773",20773,2022-12-28 17:53:00,0.142,"Messenger","Messenger",NA,2022-12-28 17:53:00,2022-12-28,"free time"
"20774",20774,2022-12-28 17:53:00,15.44,"Google Chrome","",NA,2022-12-28 17:53:00,2022-12-28,"studies"
"20775",20775,2022-12-28 17:53:00,0,"Google Chrome","",NA,2022-12-28 17:53:00,2022-12-28,"studies"
"20776",20776,2022-12-28 17:53:00,0,"Google Chrome","",NA,2022-12-28 17:53:00,2022-12-28,"studies"
"20777",20777,2022-12-28 17:52:00,33.73,"Messenger","Messenger",NA,2022-12-28 17:53:00,2022-12-28,"free time"
"20778",20778,2022-12-28 17:52:00,7.196,"Google Chrome","",NA,2022-12-28 17:52:00,2022-12-28,"studies"
"20779",20779,2022-12-28 17:52:00,0,"Google Chrome","",NA,2022-12-28 17:52:00,2022-12-28,"studies"
"20780",20780,2022-12-28 17:52:00,0,"Google Chrome","",NA,2022-12-28 17:52:00,2022-12-28,"studies"
"20781",20781,2022-12-28 17:52:00,2.861,"Messenger","Messenger",NA,2022-12-28 17:52:00,2022-12-28,"free time"
"20782",20782,2022-12-28 17:52:00,2.269,"Discord","@Zuza - Discord",NA,2022-12-28 17:52:00,2022-12-28,"other"
"20783",20783,2022-12-28 17:50:00,100.028,"Google Chrome","",NA,2022-12-28 17:52:00,2022-12-28,"studies"
"20784",20784,2022-12-28 17:50:00,0,"Google Chrome","",NA,2022-12-28 17:50:00,2022-12-28,"studies"
"20785",20785,2022-12-28 17:50:00,0,"Google Chrome","",NA,2022-12-28 17:50:00,2022-12-28,"studies"
"20786",20786,2022-12-28 17:50:00,2.787,"Discord","@Zuza - Discord",NA,2022-12-28 17:50:00,2022-12-28,"other"
"20787",20787,2022-12-28 17:50:00,9.479,"Google Chrome","",NA,2022-12-28 17:50:00,2022-12-28,"studies"
"20788",20788,2022-12-28 17:50:00,7.229,"Messenger","Messenger",NA,2022-12-28 17:50:00,2022-12-28,"free time"
"20789",20789,2022-12-28 17:50:00,6.613,"Google Chrome","",NA,2022-12-28 17:50:00,2022-12-28,"studies"
"20790",20790,2022-12-28 17:50:00,4.891,"Discord","@Zuza - Discord",NA,2022-12-28 17:50:00,2022-12-28,"other"
"20791",20791,2022-12-28 17:49:00,34.621,"Messenger","Messenger",NA,2022-12-28 17:50:00,2022-12-28,"free time"
"20792",20792,2022-12-28 17:49:00,31.385,"Google Chrome","",NA,2022-12-28 17:49:00,2022-12-28,"studies"
"20793",20793,2022-12-28 17:49:00,11.493,"Discord","@Zuza - Discord",NA,2022-12-28 17:49:00,2022-12-28,"other"
"20794",20794,2022-12-28 17:49:00,6.323,"Messenger","Messenger",NA,2022-12-28 17:49:00,2022-12-28,"free time"
"20795",20795,2022-12-28 17:48:00,15.168,"Google Chrome","",NA,2022-12-28 17:49:00,2022-12-28,"studies"
"20796",20796,2022-12-28 17:48:00,0,"Google Chrome","",NA,2022-12-28 17:48:00,2022-12-28,"studies"
"20797",20797,2022-12-28 17:48:00,0,"Google Chrome","",NA,2022-12-28 17:48:00,2022-12-28,"studies"
"20798",20798,2022-12-28 17:48:00,3.025,"Messenger","Messenger",NA,2022-12-28 17:48:00,2022-12-28,"free time"
"20799",20799,2022-12-28 17:48:00,26.961,"Discord","@Zuza - Discord",NA,2022-12-28 17:48:00,2022-12-28,"other"
"20800",20800,2022-12-28 17:47:00,40.214,"Messenger","Messenger",NA,2022-12-28 17:48:00,2022-12-28,"free time"
"20801",20801,2022-12-28 17:47:00,22.386,"Discord","@Zuza - Discord",NA,2022-12-28 17:47:00,2022-12-28,"other"
"20802",20802,2022-12-28 17:46:00,62.998,"Eclipse","eclipse-workspace - projektzjaviska1/pom.xml - Eclipse IDE",NA,2022-12-28 17:47:00,2022-12-28,"studies"
"20803",20803,2022-12-28 17:44:00,84.568,"Google Chrome","",NA,2022-12-28 17:46:00,2022-12-28,"studies"
"20804",20804,2022-12-28 17:44:00,40.416,"Eclipse","eclipse-workspace - projektzjaviska1/pom.xml - Eclipse IDE",NA,2022-12-28 17:44:00,2022-12-28,"studies"
"20805",20805,2022-12-28 17:43:00,32.55,"Google Chrome","",NA,2022-12-28 17:44:00,2022-12-28,"studies"
"20806",20806,2022-12-28 17:43:00,0,"Google Chrome","",NA,2022-12-28 17:43:00,2022-12-28,"studies"
"20807",20807,2022-12-28 17:43:00,0,"Google Chrome","",NA,2022-12-28 17:43:00,2022-12-28,"studies"
"20808",20808,2022-12-28 17:42:00,46.702,"Eclipse","eclipse-workspace - projektzjaviska1/pom.xml - Eclipse IDE",NA,2022-12-28 17:43:00,2022-12-28,"studies"
"20809",20809,2022-12-28 17:42:00,3.311,"Google Chrome","",NA,2022-12-28 17:42:00,2022-12-28,"studies"
"20810",20810,2022-12-28 17:42:00,11.51,"Eclipse","eclipse-workspace - projektzjaviska1/pom.xml - Eclipse IDE",NA,2022-12-28 17:42:00,2022-12-28,"studies"
"20811",20811,2022-12-28 17:42:00,9.863,"Eclipse","eclipse-workspace - projektzjaviska/src/projektzjaviska/testytesciki.java - Eclipse IDE",NA,2022-12-28 17:42:00,2022-12-28,"studies"
"20812",20812,2022-12-28 17:36:00,349.005,"Eclipse","New Maven Project",NA,2022-12-28 17:42:00,2022-12-28,"studies"
"20813",20813,2022-12-28 17:35:00,41.598,"Eclipse","Add Archetype",NA,2022-12-28 17:36:00,2022-12-28,"studies"
"20814",20814,2022-12-28 17:35:00,35.303,"Eclipse","New Maven Project",NA,2022-12-28 17:35:00,2022-12-28,"studies"
"20815",20815,2022-12-28 17:35:00,2.609,"Eclipse","Preferences",NA,2022-12-28 17:35:00,2022-12-28,"studies"
"20816",20816,2022-12-28 17:35:00,6.444,"Eclipse","New Maven Project",NA,2022-12-28 17:35:00,2022-12-28,"studies"
"20817",20817,2022-12-28 17:34:00,25.927,"Eclipse","New Project",NA,2022-12-28 17:35:00,2022-12-28,"studies"
"20818",20818,2022-12-28 17:34:00,3.888,"Eclipse","eclipse-workspace - projektzjaviska/src/projektzjaviska/testytesciki.java - Eclipse IDE",NA,2022-12-28 17:34:00,2022-12-28,"studies"
"20819",20819,2022-12-28 17:34:00,1.792,"Eclipse","Select a wizard",NA,2022-12-28 17:34:00,2022-12-28,"studies"
"20820",20820,2022-12-28 17:34:00,9.106,"Eclipse","eclipse-workspace - projektzjaviska/src/projektzjaviska/testytesciki.java - Eclipse IDE",NA,2022-12-28 17:34:00,2022-12-28,"studies"
"20821",20821,2022-12-28 17:33:00,62.197,"Google Chrome","",NA,2022-12-28 17:34:00,2022-12-28,"studies"
"20822",20822,2022-12-28 17:33:00,4.175,"Discord","@Zuza - Discord",NA,2022-12-28 17:33:00,2022-12-28,"other"
"20823",20823,2022-12-28 17:33:00,3.118,"Messenger","Messenger",NA,2022-12-28 17:33:00,2022-12-28,"free time"
"20824",20824,2022-12-28 17:32:00,29.366,"Google Chrome","",NA,2022-12-28 17:33:00,2022-12-28,"studies"
"20825",20825,2022-12-28 17:32:00,7.868,"Eclipse","eclipse-workspace - projektzjaviska/src/projektzjaviska/testytesciki.java - Eclipse IDE",NA,2022-12-28 17:32:00,2022-12-28,"studies"
"20826",20826,2022-12-28 17:31:00,87.49,"Google Chrome","",NA,2022-12-28 17:32:00,2022-12-28,"studies"
"20827",20827,2022-12-28 17:31:00,11.389,"Discord","@Zuza - Discord",NA,2022-12-28 17:31:00,2022-12-28,"other"
"20828",20828,2022-12-28 17:30:00,1.923,"Messenger","Messenger",NA,2022-12-28 17:31:00,2022-12-28,"free time"
"20829",20829,2022-12-28 17:29:00,63.397,"Google Chrome","",NA,2022-12-28 17:31:00,2022-12-28,"studies"
"20830",20830,2022-12-28 17:29:00,1.651,"Eclipse","eclipse-workspace - projektzjaviska/src/projektzjaviska/testytesciki.java - Eclipse IDE",NA,2022-12-28 17:29:00,2022-12-28,"studies"
"20831",20831,2022-12-28 17:29:00,15.595,"Eclipse","Properties for projektzjaviska",NA,2022-12-28 17:29:00,2022-12-28,"studies"
"20832",20832,2022-12-28 17:29:00,7.7,"Discord","@Zuza - Discord",NA,2022-12-28 17:29:00,2022-12-28,"other"
"20833",20833,2022-12-28 17:29:00,9.357,"Messenger","Messenger",NA,2022-12-28 17:29:00,2022-12-28,"free time"
"20834",20834,2022-12-28 17:29:00,9.288,"Discord","@Zuza - Discord",NA,2022-12-28 17:29:00,2022-12-28,"other"
"20835",20835,2022-12-28 17:29:00,8.742,"Messenger","Messenger",NA,2022-12-28 17:29:00,2022-12-28,"free time"
"20836",20836,2022-12-28 17:28:00,41.261,"Google Chrome","",NA,2022-12-28 17:29:00,2022-12-28,"studies"
"20837",20837,2022-12-28 17:28:00,0.448,"Discord","@Zuza - Discord",NA,2022-12-28 17:28:00,2022-12-28,"other"
"20838",20838,2022-12-28 17:28:00,10.808,"Eclipse","Properties for projektzjaviska",NA,2022-12-28 17:28:00,2022-12-28,"studies"
"20839",20839,2022-12-28 17:27:00,15.458,"Eclipse","eclipse-workspace - projektzjaviska/src/projektzjaviska/testytesciki.java - Eclipse IDE",NA,2022-12-28 17:28:00,2022-12-28,"studies"
"20840",20840,2022-12-28 17:27:00,0.296,"Eclipse","",NA,2022-12-28 17:27:00,2022-12-28,"studies"
"20841",20841,2022-12-28 17:27:00,8.05,"Eclipse","eclipse-workspace - projektzjaviska/src/projektzjaviska/testytesciki.java - Eclipse IDE",NA,2022-12-28 17:27:00,2022-12-28,"studies"
"20842",20842,2022-12-28 17:27:00,19.565,"Eclipse","Rebuild Index",NA,2022-12-28 17:27:00,2022-12-28,"studies"
"20843",20843,2022-12-28 17:27:00,4.222,"Eclipse","eclipse-workspace - projektzjaviska/src/projektzjaviska/testytesciki.java - Eclipse IDE",NA,2022-12-28 17:27:00,2022-12-28,"studies"
"20844",20844,2022-12-28 17:27:00,2.786,"Eclipse","Rebuild Index",NA,2022-12-28 17:27:00,2022-12-28,"studies"
